AVG,OBP,SLG,OPS,BB%,K%,ISO,LD%,Pull%,EV,LA,Barrel%,HardHit%,maxEV,Contact%,HR,R,RBI
0.251,0.329411764,0.471482889,0.800894653,0.08907563,0.233613445,0.220532319,0.18877551,0.37244898,90.58433315,17.45093272,0.0994898,0.42602041,110.952,0.74569319,24,88,75
0.250,0.305841924,0.413084112,0.718926036,0.058419243,0.195876288,0.162616823,0.191943127,0.43396226,87.69491257,11.32019508,0.05188679,0.37735849,109.037,0.78065134,16,66,60
0.250,0.305418719,0.423423423,0.728842142,0.070607553,0.252873563,0.172972973,0.220588235,0.33823529,91.30461982,15.90567349,0.1495098,0.45833333,112.005,0.72416413,22,62,85
0.250,0.336842105,0.366269165,0.70311127,0.064661654,0.175939849,0.115843271,0.233545647,0.42887473,87.48326726,13.65544418,0.06794055,0.38428875,112.716,0.79922481,12,79,58
0.250,0.34137931,0.511904761,0.853284071,0.113793103,0.243103448,0.261904761,0.179836512,0.46321526,91.30922173,17.75144622,0.14986376,0.47956403,114.82,0.74951076,36,77,75
0.250,0.309259259,0.518292682,0.827551941,0.059259259,0.275925925,0.268292682,0.18443804,0.48991354,91.87458228,12.26023485,0.16714697,0.49279539,118.236,0.68264014,34,71,80
0.250,0.35201401,0.487804878,0.839818888,0.101576182,0.182136602,0.237804878,0.210796915,0.54498715,86.92575097,22.15893744,0.05912596,0.28277635,107.703,0.82777778,31,71,98
0.250,0.298181818,0.375,0.673181818,0.069090909,0.154545454,0.125,0.197149643,0.36065574,87.14395694,15.10795666,0.04215457,0.30913349,107.639,0.82041217,11,70,58
0.250,0.336752136,0.448818897,0.785571033,0.104273504,0.188034188,0.198818897,0.212345679,0.47160494,90.78410494,17.90536024,0.08395062,0.43209877,111.302,0.77722772,20,84,60
0.250,0.299847792,0.456198347,0.756046139,0.0608828,0.278538812,0.206611571,0.194379391,0.4228972,92.0566959,13.06883387,0.12850467,0.47429907,112.975,0.68630339,27,88,101
0.250,0.332242225,0.426443202,0.758685427,0.091503267,0.202614379,0.176908752,0.203349282,0.41626794,88.70725553,11.46868108,0.10501193,0.41050119,113.972,0.77777778,18,67,66
0.249,0.368243243,0.527162977,0.89540622,0.140202702,0.202702702,0.277665996,0.206349206,0.43915344,91.15670711,15.21170628,0.16137566,0.46296296,112.331,0.78032787,36,95,94
0.249,0.344522968,0.444897959,0.789420927,0.110526315,0.203508771,0.195918368,0.206896551,0.46560847,87.92742871,14.18138677,0.09186352,0.39632546,111.491,0.80095238,23,77,75
0.249,0.322067594,0.416299559,0.738367153,0.091089108,0.261386138,0.167400881,0.206896551,0.41049383,87.95208088,7.022850948,0.07098765,0.34876543,114.869,0.72466735,18,63,42
0.249,0.303292894,0.403738317,0.707031211,0.067590987,0.159445407,0.155140187,0.173120728,0.40632054,87.92924503,11.94525105,0.04514673,0.34537246,109.915,0.80645161,17,66,58
0.248,0.352733686,0.436853002,0.789586688,0.119929453,0.319223985,0.188405798,0.213815789,0.49019608,87.85485197,15.72505108,0.11111111,0.39542484,111.355,0.66574074,23,86,70
0.248,0.306666666,0.39874739,0.705414056,0.066287878,0.159090909,0.150313153,0.168341708,0.43034826,89.06780698,7.52483391,0.04975124,0.38557214,111.175,0.85558252,13,69,47
0.248,0.311349693,0.448979591,0.760329284,0.079632465,0.255742725,0.200680272,0.199063231,0.44055944,89.25838883,14.11045562,0.11421911,0.42424242,109.55,0.72719935,27,78,88
0.248,0.360347322,0.431034482,0.791381804,0.143270622,0.221418234,0.18275862,0.212962962,0.37644342,89.88091388,12.96893055,0.09006928,0.39030023,112.622,0.77068558,21,86,84
0.248,0.311074918,0.317857142,0.62893206,0.072933549,0.184764991,0.069642857,0.228832951,0.35033259,84.84478746,9.272688163,0.02439024,0.29711752,110.825,0.80797101,1,64,34
0.248,0.303867403,0.429223744,0.733091147,0.073204419,0.165745856,0.181126332,0.19012797,0.46252285,87.31794875,19.88131463,0.06764168,0.34917733,110.055,0.80839695,26,101,83
0.248,0.34375,0.439516129,0.783266129,0.090277777,0.151041666,0.191532259,0.1937046,0.47342995,90.05429166,14.83039574,0.07729469,0.40821256,115.193,0.81545894,22,73,61
0.248,0.325367647,0.4125,0.737867647,0.095238095,0.278388278,0.164583334,0.19760479,0.41317365,91.07761625,7.774780273,0.0952381,0.44345238,111.276,0.6871055,18,61,69
0.248,0.302970297,0.424568965,0.727539262,0.067061143,0.285996055,0.176724138,0.203761755,0.40123457,90.20329031,9.003394243,0.08641975,0.41666667,112.056,0.73298429,18,70,53
0.247,0.351749539,0.474835886,0.826585425,0.136279926,0.209944751,0.227571116,0.17094017,0.47863248,94.08872768,14.56189035,0.17378917,0.52706553,114.741,0.74765381,26,73,72
0.247,0.325203252,0.418647166,0.743850418,0.102106969,0.217179902,0.171846435,0.175480769,0.45673077,90.06261614,9.285961855,0.10047847,0.42583732,113.977,0.77076125,22,52,74
0.247,0.339837398,0.523364485,0.863201883,0.110569105,0.271544715,0.276635514,0.217391304,0.43126685,89.33590566,16.9308883,0.14016173,0.43126685,111.248,0.69249592,39,97,99
0.246,0.328897338,0.48812095,0.817018288,0.093155893,0.326996197,0.241900648,0.193220338,0.34237288,91.64087659,17.64345869,0.1559322,0.49491525,112.597,0.64853978,30,61,69
0.246,0.332339791,0.46179966,0.794139451,0.107142857,0.251488095,0.215619694,0.226415094,0.45518868,90.14117908,18.11287608,0.11058824,0.44235294,112.221,0.76237624,30,81,79
0.246,0.326633165,0.413988657,0.740621822,0.100502512,0.264656616,0.168241966,0.227027027,0.36898396,91.73952703,10.83630503,0.10427807,0.46256684,113.716,0.74913495,20,67,67
0.245,0.286259541,0.296146044,0.582405585,0.04961832,0.232824427,0.050709939,0.219839142,0.33512064,87.80617335,2.034339823,0.02949062,0.39142091,109.576,0.76878613,1,52,25
0.245,0.292220113,0.388548057,0.68076817,0.060721062,0.185958254,0.143149284,0.190355329,0.43797468,88.75136818,11.75687188,0.09367089,0.42025316,110.847,0.77969543,14,61,56
0.245,0.299509001,0.412078152,0.711587153,0.052117263,0.19218241,0.1669627,0.182432432,0.37472284,87.38597973,13.464648,0.06873614,0.35698448,112.501,0.80460751,18,83,64
0.245,0.318359375,0.398249452,0.716608827,0.095703125,0.2109375,0.153172866,0.223796033,0.38810198,90.72164926,16.41390896,0.09348442,0.45892351,109.855,0.77906977,14,55,69
0.245,0.327531645,0.508108108,0.835639753,0.102848101,0.276898734,0.263063063,0.163212435,0.42487047,92.09438755,15.7186741,0.16062176,0.49740933,115.066,0.70281124,39,108,107
0.245,0.316742081,0.455311973,0.772054054,0.087481146,0.155354449,0.210792581,0.21010101,0.42222222,91.11301978,13.59355528,0.10505051,0.45454545,111.33,0.74919094,33,91,83
0.244,0.338374291,0.407488986,0.745863277,0.098298676,0.206049149,0.162995594,0.21590909,0.42897727,89.45416592,15.28279018,0.07670455,0.38352273,111.381,0.79647059,17,78,61
0.244,0.296577946,0.35610766,0.652685606,0.0625,0.272727272,0.111801242,0.217008797,0.35549133,89.39348882,12.073162,0.06647399,0.4017341,111.493,0.70582794,12,58,54
0.244,0.327586206,0.415929203,0.743515409,0.103448275,0.24137931,0.171681416,0.20338983,0.46004843,89.30521974,12.9609375,0.10895884,0.39467312,109.067,0.73080099,22,81,80
0.244,0.314285714,0.344554455,0.658840169,0.085714285,0.217857142,0.100990099,0.218181818,0.27012987,91.04656742,5.239407612,0.03896104,0.46753247,112.976,0.81120332,7,55,41
0.243,0.331297709,0.391304347,0.722602056,0.110942249,0.156534954,0.147826087,0.217299578,0.43933054,87.50798666,12.9262376,0.03974895,0.34309623,109.39,0.8294702,15,82,58
0.243,0.327402135,0.390342052,0.717744187,0.106761565,0.222419928,0.146881288,0.190348525,0.34491979,89.57068951,3.835762085,0.05882353,0.43048128,111.244,0.82559456,15,55,44
0.243,0.293680297,0.319919517,0.613599814,0.057301293,0.149722735,0.076458753,0.243373493,0.37588652,87.82541049,8.09112002,0.0212766,0.34751773,109.759,0.82,3,60,37
0.243,0.339434276,0.335907335,0.675341611,0.112769485,0.132669983,0.092664092,0.234090909,0.34157303,85.12293936,8.938964288,0.02022472,0.29213483,109.261,0.87389163,6,57,42
0.243,0.3172147,0.378494623,0.695709323,0.09090909,0.261121856,0.135483871,0.226586102,0.39879154,89.38937832,8.924583551,0.0755287,0.43202417,111.065,0.74311927,13,59,56
0.243,0.286173633,0.454388984,0.740562617,0.051446945,0.311897106,0.211703959,0.161538461,0.44757033,90.95478766,14.71633864,0.11508951,0.45268542,112.415,0.68141593,31,77,90
0.242,0.326996197,0.413419913,0.74041611,0.102466793,0.225806451,0.170995671,0.215976331,0.38793103,88.82196603,12.25104858,0.05172414,0.36494253,109.385,0.80597015,15,61,62
0.242,0.401206636,0.452290076,0.853496712,0.203313253,0.144578313,0.209923664,0.161592505,0.38084112,90.96668252,9.116333865,0.12354312,0.47319347,113.194,0.82974359,27,93,62
0.242,0.314341846,0.362445414,0.67678726,0.066536203,0.209393346,0.120087336,0.17094017,0.37746479,86.92582042,6.97189095,0.06478873,0.33239437,110.561,0.77470776,11,57,49
0.242,0.287671232,0.359633027,0.647304259,0.051369863,0.125,0.117431193,0.185263157,0.33684211,88.24868412,14.55741753,0.01894737,0.35368421,109.602,0.87269193,8,53,53
0.242,0.326836581,0.47684391,0.803680491,0.103448275,0.196401799,0.234991423,0.174291938,0.4291939,90.01073578,17.00382416,0.11546841,0.44008715,112.614,0.77220756,36,84,94
0.242,0.321153846,0.368191721,0.689345567,0.095969289,0.172744721,0.126361656,0.227272727,0.44652406,86.5238716,14.77534118,0.04,0.31733333,108.772,0.81919192,9,55,46
0.241,0.30109489,0.403614457,0.704709347,0.074817518,0.240875912,0.162650602,0.172506738,0.43396226,86.35477159,12.52003151,0.06469003,0.33962264,110.08,0.81256437,17,62,52
0.241,0.280733944,0.422700587,0.703434531,0.049541284,0.209174311,0.181996087,0.169576059,0.3915212,89.77253227,16.14900696,0.08478803,0.41147132,113.782,0.79178606,22,59,81
0.240,0.318392581,0.454703832,0.773096413,0.085007727,0.188562596,0.214285714,0.188596491,0.43982495,90.09526624,21.38715563,0.11597374,0.43326039,111.986,0.80608974,33,78,89
0.240,0.295202952,0.43030303,0.725505982,0.073800738,0.23800738,0.18989899,0.228494623,0.43010753,88.26113966,20.60559641,0.09408602,0.37365591,111.487,0.75685558,20,58,69
0.240,0.324749642,0.477272727,0.802022369,0.107296137,0.243204577,0.237012987,0.187082405,0.40444444,92.86568778,16.06984929,0.13555556,0.50888889,116.775,0.74213836,34,86,103
0.240,0.31825525,0.429090909,0.747346159,0.105008077,0.168012924,0.189090909,0.182222222,0.49333333,88.77372895,12.8119481,0.06666667,0.36222222,111.656,0.79461883,23,78,86
0.240,0.32078853,0.406504065,0.727292595,0.098566308,0.181003584,0.166666667,0.187341772,0.44444444,90.13903871,13.45559987,0.06060606,0.41919192,114.989,0.81149194,12,68,52
0.240,0.330464716,0.424361493,0.754826209,0.106712564,0.283993115,0.184675835,0.156069364,0.39306358,93.45931368,18.48248839,0.17052023,0.56069364,114.276,0.72975518,17,66,54
0.240,0.322169059,0.43063063,0.752799689,0.10845295,0.315789473,0.190990991,0.231843575,0.34722222,90.75690686,9.653754719,0.11388889,0.44166667,113.225,0.6996139,23,80,70
0.239,0.318568994,0.391136801,0.709705795,0.090289608,0.229982964,0.1522158,0.210796915,0.44987147,89.52958884,12.68470654,0.09511568,0.40102828,111.763,0.74692443,18,56,63
0.239,0.357249626,0.414721723,0.771971349,0.14605067,0.230998509,0.175942549,0.243243243,0.44146341,87.7746756,21.11243426,0.07560976,0.33902439,110.923,0.80648148,23,88,67
0.239,0.331864904,0.39011925,0.721984154,0.102339181,0.191520467,0.151618399,0.169197396,0.3362069,87.5907269,18.06830418,0.05567452,0.33832976,108.555,0.84054054,17,88,88
0.238,0.301003344,0.310536044,0.611539388,0.07641196,0.121262458,0.072088725,0.239915074,0.36610879,85.11796875,13.64944938,0.01464435,0.23849372,105.106,0.87030075,3,61,42
0.238,0.30078125,0.296536796,0.597318046,0.081081081,0.187258687,0.058441558,0.221311475,0.24668435,86.27779157,9.448464747,0.00530504,0.23076923,106.15,0.88404133,1,52,29
0.238,0.298217179,0.458259325,0.756476504,0.079416531,0.26904376,0.220248668,0.199501246,0.40399002,88.93695449,18.93716393,0.12967581,0.43391521,110.591,0.73895254,31,83,98
0.238,0.277966101,0.392792792,0.670758893,0.044067796,0.249152542,0.154954955,0.165450121,0.43552311,87.88727679,9.64096355,0.08029197,0.37956204,112.14,0.66609589,17,64,67
0.237,0.296296296,0.383333333,0.679629629,0.07070707,0.218855218,0.146296296,0.1875,0.33894231,89.01085279,10.75408114,0.08653846,0.41586538,113.267,0.75830565,18,62,90
0.237,0.315517241,0.384466019,0.69998326,0.098275862,0.213793103,0.147572816,0.207594936,0.43797468,89.06081456,13.16031695,0.08607595,0.4,110.565,0.77589454,17,66,69
0.237,0.289370078,0.356989247,0.646359325,0.066929133,0.190944881,0.120430108,0.189839572,0.36631016,87.84955976,17.04409806,0.04545455,0.3342246,109.243,0.78080698,11,57,61
0.236,0.311897106,0.373646209,0.685543315,0.090032154,0.268488745,0.137184116,0.183673469,0.375,92.15275441,7.713853797,0.07908163,0.48214286,112.554,0.7659372,17,89,63
0.236,0.332273449,0.458563535,0.790836984,0.116057233,0.311605723,0.222836095,0.201704545,0.46306818,89.81218283,19.86894309,0.14772727,0.43465909,111.4,0.69406393,31,76,87
0.236,0.282608695,0.322717622,0.605326317,0.051282051,0.120315581,0.087048833,0.208232445,0.34541063,86.06077442,10.07654164,0.01932367,0.26811594,109.13,0.85185185,6,34,36
0.235,0.307414104,0.334004024,0.641418128,0.080645161,0.123655913,0.09859155,0.202409638,0.42889908,84.36325301,15.02790851,0.01605505,0.14908257,103.231,0.88294652,7,61,46
0.235,0.30220713,0.442561205,0.744768335,0.077702702,0.244932432,0.207156309,0.1530343,0.54452926,87.71205208,14.92598698,0.10152284,0.35279188,110.287,0.76597582,27,79,74
0.235,0.281437125,0.379310344,0.660747469,0.055226824,0.234714003,0.144396551,0.24,0.37142857,87.76720498,18.89910889,0.06741573,0.35393258,108.144,0.74853229,16,39,51
0.235,0.315614617,0.397748592,0.713363209,0.102990033,0.282392026,0.163227017,0.204359673,0.45776567,93.22033592,16.91413435,0.11444142,0.49591281,113.168,0.68696398,16,65,56
0.234,0.313492063,0.337053571,0.650545634,0.096646942,0.234714003,0.102678571,0.192771084,0.35240964,90.93959008,7.176202745,0.09253731,0.45671642,113.807,0.703667,10,50,64
0.234,0.314720812,0.457528957,0.772249769,0.099830795,0.20642978,0.223938224,0.183168316,0.4009901,89.25690882,21.67141344,0.08663366,0.37623762,110.292,0.77173913,27,79,106
0.233,0.297445255,0.41566265,0.713107905,0.08029197,0.228102189,0.182730924,0.17287234,0.49202128,88.25785374,15.02748636,0.06117021,0.38829787,113.186,0.75771749,20,60,60
0.233,0.312865497,0.445544554,0.758410051,0.097953216,0.25,0.212871287,0.186363636,0.47727273,91.77054795,17.13719142,0.14090909,0.50454545,112.717,0.77615385,31,88,94
0.232,0.32276657,0.391304347,0.714070917,0.100864553,0.308357348,0.158862876,0.227848101,0.46835443,90.28490902,18.86852749,0.12658228,0.43037975,111.069,0.70378964,22,68,96
0.232,0.305799648,0.45614035,0.761939998,0.094903339,0.27768014,0.22417154,0.199438202,0.51123596,89.53424846,20.33511224,0.12640449,0.40730337,113.672,0.71858864,30,78,75
0.232,0.307692307,0.385964912,0.693657219,0.092621664,0.211930926,0.154385965,0.181395348,0.39954338,87.36697023,10.71019336,0.06849315,0.33105023,110.199,0.80140598,21,84,62
0.231,0.3584,0.387283236,0.745683236,0.1232,0.2048,0.156069364,0.229007633,0.43765903,87.3327469,13.45825506,0.07124682,0.35368957,107.741,0.80205415,17,93,61
0.231,0.302325581,0.351293103,0.653618684,0.084942084,0.218146718,0.120689655,0.218130311,0.35393258,87.19310341,17.75321487,0.0758427,0.33146067,108.278,0.81955645,9,60,35
0.230,0.322393822,0.411504424,0.733898246,0.110687022,0.183206106,0.181415929,0.185915492,0.42739726,90.72479696,14.43993037,0.08219178,0.44109589,112.911,0.77484787,20,73,63
0.230,0.304504504,0.444,0.748504504,0.091891891,0.263063063,0.214,0.200564971,0.42253521,89.19408972,15.75907458,0.12957746,0.4084507,112.879,0.72873346,25,55,73
0.230,0.312068965,0.398832684,0.710901649,0.101724137,0.225862068,0.1692607,0.202072538,0.38601036,90.41341828,10.59384512,0.09585492,0.45854922,114.165,0.77360406,18,60,65
0.229,0.340463458,0.383157894,0.723621352,0.139037433,0.228163992,0.15368421,0.202279202,0.34757835,90.82023996,7.613989955,0.0997151,0.46723647,112.662,0.78366446,15,74,49
0.229,0.311538461,0.377729257,0.689267718,0.088122605,0.185823754,0.148471616,0.222222222,0.36239782,87.2987081,14.98553024,0.04347826,0.33152174,108.406,0.86564103,10,54,48
0.229,0.323671497,0.433085501,0.756756998,0.109500805,0.273752012,0.204460966,0.174262734,0.4772118,92.23863827,18.9753733,0.12868633,0.50670241,112.708,0.74023615,27,83,76
0.229,0.315614617,0.394285714,0.709900331,0.098006644,0.171096345,0.165714286,0.191142191,0.48598131,87.77639678,20.70074164,0.06293706,0.35198135,108.261,0.82640145,19,72,71
0.228,0.281081081,0.49122807,0.772309151,0.063063063,0.313513513,0.263157895,0.172514619,0.47368421,89.76257538,23.61251528,0.16081871,0.43859649,113.756,0.73240741,38,67,113
0.226,0.26459854,0.309477756,0.574076296,0.048736462,0.07400722,0.083172147,0.197033898,0.3443299,85.27979343,9.919816357,0.01649485,0.25979381,109.409,0.88654971,5,50,39
0.226,0.308098591,0.402,0.710098591,0.096830985,0.315140845,0.176,0.256880733,0.48929664,89.79625084,18.37467896,0.14678899,0.44342508,111.282,0.64041096,22,55,69
0.226,0.322701688,0.434408602,0.75711029,0.11588785,0.291588785,0.208602151,0.207119741,0.40384615,89.5163654,9.942793703,0.11217949,0.41025641,112.107,0.70253807,25,63,66
0.226,0.274161735,0.412765957,0.686927692,0.061143984,0.240631163,0.187234043,0.1875,0.44602273,89.35666853,16.51609933,0.13068182,0.4375,113.852,0.73073073,23,56,56
0.224,0.310734463,0.457264957,0.76799942,0.095864661,0.246240601,0.232905983,0.19345238,0.46627566,89.5231802,19.38918501,0.1026393,0.39296188,109.439,0.77557411,25,75,71
0.224,0.33895131,0.454138702,0.793090012,0.140449438,0.322097378,0.230425056,0.185714285,0.41637011,90.46058622,22.358553,0.15658363,0.4341637,114.745,0.71959459,26,63,74
0.224,0.33759124,0.479569892,0.817161132,0.105839416,0.184306569,0.255913979,0.175342465,0.48087432,89.4057149,19.33560841,0.10928962,0.40710383,113.284,0.78659794,32,77,75
0.223,0.312030075,0.465957446,0.777987521,0.110902255,0.343984962,0.242553191,0.184027777,0.46180556,93.44210039,17.63007336,0.17708333,0.55555556,117.141,0.65168539,30,68,75
0.223,0.316498316,0.432170542,0.748668858,0.111295681,0.235880398,0.209302325,0.153439153,0.51322751,91.12192897,15.7050248,0.12403101,0.45736434,117.87,0.72854478,27,74,70
0.222,0.334494773,0.443983402,0.778478175,0.141114982,0.229965156,0.221991701,0.19327731,0.50420168,88.83677142,14.62255585,0.08963585,0.39495798,110.796,0.75962539,27,78,80
0.222,0.307692307,0.374476987,0.682169294,0.098901098,0.271062271,0.152719665,0.181547619,0.4672619,90.6573111,12.03388672,0.09821429,0.43154762,111.724,0.68610301,15,59,62
0.222,0.267399267,0.325490196,0.592889463,0.043875685,0.228519195,0.103921569,0.180878552,0.40206186,88.03329951,9.341233766,0.05141388,0.38817481,113.062,0.69480519,9,58,59
0.221,0.267045454,0.37854251,0.645587964,0.05065666,0.275797373,0.157894737,0.20289855,0.36647727,86.82438908,14.81589952,0.05932203,0.32485876,111.314,0.71007605,13,63,50
0.221,0.291245791,0.272897196,0.564142987,0.090604026,0.145973154,0.052336449,0.190687361,0.25991189,86.99440597,9.758246407,0.00660793,0.26431718,104.833,0.89087093,0,72,32
0.220,0.284974093,0.388994307,0.6739684,0.077452667,0.232358003,0.168880456,0.203166226,0.50757576,87.83261149,20.54148059,0.07304786,0.36020151,112.457,0.78633975,20,65,61
0.219,0.34369287,0.344298245,0.687991115,0.153564899,0.188299817,0.125,0.205633802,0.38483146,87.69024762,16.83504094,0.0758427,0.34269663,109.982,0.81327801,14,51,53
0.219,0.305509181,0.461247637,0.766756818,0.103505843,0.202003338,0.241965974,0.155717761,0.4136253,91.07278614,15.34229707,0.12895377,0.45742092,116.928,0.78281853,35,67,89
0.218,0.322869955,0.504332755,0.82720271,0.128550074,0.298953662,0.285961872,0.156914893,0.43799472,93.25361536,19.18619359,0.2005277,0.54353562,114.765,0.72758621,46,100,94
0.217,0.312734082,0.39347826,0.706212342,0.123595505,0.245318352,0.176086956,0.202380952,0.44940476,90.72598358,15.11827775,0.10416667,0.43452381,110.823,0.74463739,18,57,62
0.217,0.309748427,0.406871609,0.716620036,0.111285266,0.258620689,0.189873418,0.192893401,0.46446701,87.35124524,18.17000615,0.12373737,0.36111111,109.842,0.71527778,24,73,80
0.217,0.317629179,0.503521126,0.821150305,0.098784194,0.229483282,0.286971831,0.156769596,0.44418052,89.45948077,18.15210367,0.14726841,0.39904988,115.745,0.76360393,46,92,118
0.216,0.285451197,0.394250513,0.67970171,0.079189686,0.283609576,0.178644764,0.194690265,0.4159292,89.85719718,15.78447496,0.08849558,0.41887906,112.961,0.69595262,16,55,54
0.214,0.305206463,0.391752577,0.69695904,0.109318996,0.252688172,0.177319588,0.193641618,0.44729345,89.88307781,19.92813657,0.11111111,0.42450142,109.732,0.79414733,17,73,57
0.214,0.318664643,0.34159292,0.660257563,0.130500758,0.154779969,0.127433628,0.177730192,0.47751606,89.86389186,12.91418169,0.06837607,0.41880342,111.151,0.79471891,19,66,69
0.212,0.285074626,0.437810945,0.722885571,0.088059701,0.240298507,0.225538972,0.173814898,0.43497758,89.02775818,19.47573143,0.12331839,0.40134529,110.959,0.72411067,35,73,101
0.212,0.333333333,0.475103734,0.808437067,0.146804835,0.264248704,0.263485477,0.173134328,0.53134328,91.15896332,21.71890304,0.14626866,0.45970149,111.067,0.71897436,36,95,105
0.210,0.265454545,0.388888888,0.654343433,0.069090909,0.272727272,0.178571428,0.172222222,0.47222222,89.40806167,20.30555661,0.08333333,0.38055556,107.297,0.76024412,19,70,68
0.210,0.313504823,0.402646502,0.716151325,0.128617363,0.324758842,0.192816635,0.145833333,0.4077381,89.65410448,18.60017636,0.13690476,0.41666667,113.31,0.70435511,27,75,72
0.209,0.283333333,0.382624768,0.665958101,0.086522462,0.277870216,0.17375231,0.217741935,0.45623342,88.74239751,14.17278593,0.09018568,0.4270557,108.717,0.73830935,21,62,60
0.207,0.298311444,0.426439232,0.724750676,0.099250936,0.342696629,0.219616205,0.170731707,0.51211073,90.71533376,20.97635373,0.14186851,0.46020761,112.636,0.6641791,25,67,66
0.202,0.316205533,0.375870069,0.692075602,0.140316205,0.173913043,0.174013921,0.168604651,0.48405797,90.74327478,15.3674579,0.09275362,0.44927536,111.263,0.80454545,19,52,60
0.202,0.239215686,0.322245322,0.561461008,0.037254901,0.209803921,0.120582121,0.19047619,0.3994709,87.00601604,9.741627604,0.04761905,0.38624339,111.564,0.74924471,11,48,38
0.199,0.35064935,0.457831325,0.808480675,0.180194805,0.34577922,0.259036145,0.166666666,0.44755245,91.51728943,22.66349224,0.18531469,0.45454545,115.128,0.63142857,38,90,77
0.198,0.314545454,0.351812366,0.66635782,0.135135135,0.277477477,0.153518123,0.218954248,0.428125,90.28769851,18.29367564,0.11838006,0.39875389,112.337,0.75104167,13,67,50
0.198,0.285714285,0.427722772,0.713437057,0.097560975,0.297909407,0.229702971,0.171091445,0.4719764,89.08053328,18.27484473,0.15044248,0.39823009,111.938,0.71917808,31,71,79
0.197,0.343055555,0.473504273,0.816559828,0.175,0.298611111,0.276923077,0.161290322,0.53887399,92.3655809,18.9892355,0.16353887,0.48525469,115.222,0.70225694,47,108,104
0.196,0.329203539,0.383620689,0.712824228,0.159292035,0.249557522,0.1875,0.189602446,0.49240122,90.3139259,20.91337052,0.1337386,0.44680851,111.151,0.75,21,69,69
0.184,0.284332688,0.341463414,0.625796102,0.108778625,0.286259541,0.157427938,0.134948096,0.46774194,88.25533719,15.10861884,0.08064516,0.35483871,111.099,0.75653207,17,58,53
